match_id	radiant_team	dire_team	radiant_score	dire_score	radiant_win	radiant_pick	dire_pick
4202772041	Newbee.mgb	Team  Serenity	25	15	True	[103,  41,  39,  97,  110]	[9,  67,  84,  86,  4]
4269856327	Team  Root	iG.Vitality	34	5	True	[33,  31,  35,  100,  41]	[94,  121,  8,  78,  16]
4258836041	CDEC  	iG.Vitality	28	33	False	[110,  86,  41,  44,  31]	[65,  94,  100,  109,  79]
4258750026	CDEC  	iG.Vitality	27	18	True	[100,  94,  50,  44,  28]	[76,  86,  96,  8,  31]
4141483599	BOOM  ID	Team  EVOS	26	48	False	[20,  6,  70,  17,  64]	[33,  75,  100,  67,  9]
4255688273	Royal  Never  Give  Up	EHOME	6	25	False	[27,  94,  79,  31,  109]	[41,  35,  86,  38,  75]
4143986257	Alliance	Ødium	43	35	True	[3,  61,  40,  70,  107]	[91,  104,  111,  72,  7]
4210519636	Evil  Geniuses	Team  Aster	19	13	True	[9,  109,  3,  108,  63]	[104,  110,  25,  84,  114]
4246830677	PSG.LGD	EHOME	24	5	True	[1,  106,  103,  86,  96]	[41,  27,  78,  9,  121]
4182984278	Team.  Spirit	Unchained  Esports	35	18	True	[84,  10,  104,  5,  22]	[47,  9,  106,  27,  66]
4148463188	Alliance	Team  Empire	38	34	True	[5,  61,  40,  70,  107]	[97,  21,  85,  95,  9]
4271939160	HAPPY  GUYS	Alliance	22	34	False	[30,  38,  13,  114,  6]	[26,  49,  12,  120,  78]
4231290457	iG.Vitality	EHOME	9	26	False	[104,  25,  27,  72,  91]	[10,  50,  38,  49,  86]
4146937429	Team  Empire	Espada	10	16	False	[96,  119,  83,  46,  45]	[53,  63,  92,  6,  21]
4136408667	Royal  Never  Give  Up	Newbee	18	10	True	[7,  36,  64,  74,  77]	[6,  39,  20,  83,  63]
4242775644	Gambit  Esports	Virtus.pro	33	44	True	[40,  78,  25,  3,  92]	[69,  109,  14,  110,  121]
4234389076	Clutch  Gamers	Team  HighGround	26	28	False	[3,  46,  48,  100,  69]	[84,  47,  38,  86,  114]
4136828506	The  Final  Tribe	Team  Lithium	40	9	True	[9,  19,  4,  7,  112]	[65,  23,  63,  20,  85]
4252237421	BOOM  ID	Clutch  Gamers	21	20	True	[101,  46,  16,  44,  110]	[50,  45,  8,  96,  13]
4165508718	Virtus.pro	Team.  Spirit	23	10	True	[50,  12,  17,  33,  7]	[3,  109,  19,  62,  106]
4172588655	Clutch  Gamers	ALPHA  Red	20	7	True	[53,  36,  1,  86,  29]	[88,  20,  106,  45,  109]
4250142322	Newbee.Young	Bean  Cake	32	19	True	[79,  96,  110,  44,  97]	[3,  112,  86,  2,  114]
4175068788	Forward  Gaming	compLexity  Gaming	22	32	False	[83,  10,  57,  25,  50]	[7,  23,  36,  31,  67]
4139044469	Braxstone|	Infamous  Gaming	23	38	False	[7,  19,  23,  3,  1]	[21,  114,  84,  45,  6]
4224081526	Team  Secret	Virtus.pro	23	10	True	[30,  7,  10,  96,  114]	[2,  12,  25,  19,  91]
4165133945	Natus  Vincere	Team  Secret	13	25	False	[84,  41,  99,  91,  68]	[92,  33,  7,  10,  6]
4270247935	CDEC  	Newbee.mgb	38	40	True	[79,  45,  96,  121,  109]	[100,  44,  19,  28,  31]
4193461886	The  Final  Tribe	Royal  Never  Give  Up	30	17	True	[19,  45,  59,  78,  110]	[101,  74,  36,  88,  114]
4159446658	Team  Empire	Espada	49	49	False	[96,  112,  84,  99,  45]	[5,  63,  98,  10,  7]
4270892675	Alliance	Team  Empire  Hope	23	17	True	[111,  36,  44,  96,  27]	[31,  107,  108,  109,  20]
4212063876	Virtus.pro	Alliance	36	18	True	[3,  72,  19,  120,  91]	[112,  61,  9,  114,  85]
4183826055	Clutch  Gamers	YOSHIMOTO.DETONATOR	13	44	False	[3,  74,  10,  112,  9]	[4,  34,  19,  64,  45]
4241907337	CDEC  	IamPoint  Club	31	17	True	[110,  34,  44,  121,  38]	[99,  16,  27,  89,  50]
4280678027	EHOME	ForTheDream	42	21	True	[54,  64,  22,  96,  103]	[16,  106,  31,  109,  121]
4268637836	NoPangolier	Team.  Spirit	37	16	True	[18,  65,  50,  107,  94]	[110,  44,  97,  7,  35]
4199628428	Team  EVOS	Alter  Ego	28	16	True	[84,  20,  112,  114,  25]	[3,  74,  19,  2,  9]
4168001167	EHOME	DeathBringer  Gaming	37	27	True	[12,  110,  19,  31,  59]	[70,  75,  67,  119,  74]
4265248401	CDEC  	iG.Vitality	17	24	False	[86,  43,  31,  41,  16]	[96,  27,  85,  72,  76]
4238597779	KEEN  GAMING	PSG.LGD	13	19	False	[27,  44,  106,  37,  78]	[8,  49,  50,  86,  96]
4175144598	Forward  Gaming	compLexity  Gaming	27	26	True	[90,  10,  19,  40,  84]	[7,  46,  9,  3,  98]
4185462423	Fnatic	Clutch  Gamers	34	9	True	[111,  23,  86,  109,  96]	[50,  46,  63,  84,  65]
4145430169	Team.  Spirit	Espada	18	19	True	[88,  40,  63,  91,  11]	[75,  83,  19,  77,  86]
4166915737	Natus  Vincere	NoPangolier	21	59	False	[84,  6,  63,  107,  92]	[31,  2,  4,  119,  10]
4197877403	The  Final  Tribe	Vega  Squadron	17	24	False	[12,  36,  92,  19,  112]	[2,  22,  109,  45,  50]
4193552026	The  Final  Tribe	Royal  Never  Give  Up	20	29	False	[36,  81,  34,  78,  5]	[79,  97,  84,  52,  109]
4214412957	PSG.LGD	Alliance	31	13	True	[109,  43,  3,  81,  79]	[5,  36,  7,  12,  2]
4164798110	PG.Barracx	Team  EVOS	21	46	False	[2,  84,  98,  9,  6]	[96,  64,  100,  67,  46]
4211000992	Team  Aster	TNC  Predator	28	25	True	[29,  21,  85,  19,  109]	[75,  97,  65,  76,  95]
4144688801	Team  Serenity	Newbee	22	32	False	[41,  76,  7,  31,  9]	[72,  52,  83,  91,  96]
4165365412	Natus  Vincere	Team  Secret	23	4	True	[84,  56,  38,  50,  35]	[92,  2,  119,  94,  6]
4170661543	madjor  atendari	Team  Empire	17	42	False	[34,  119,  36,  85,  4]	[96,  25,  22,  12,  84]
4168955570	Virtus.pro	NoPangolier	48	43	True	[85,  12,  25,  112,  107]	[110,  2,  36,  83,  1]
4178654898	Nemiga  Gaming	Team  Empire	12	21	False	[3,  25,  6,  19,  92]	[96,  5,  45,  67,  110]
4143464116	Team  Serenity	KEEN  GAMING	35	22	True	[75,  114,  120,  52,  81]	[7,  49,  3,  109,  97]
4201445046	Natus  Vincere	Infamous  Gaming	38	24	True	[110,  41,  96,  83,  56]	[78,  88,  2,  106,  10]
4287225528	Newbee	Newbee.mgb	9	25	False	[42,  121,  76,  96,  78]	[103,  11,  41,  55,  111]
4247084729	The  Final  Tribe	Alliance	11	24	False	[44,  108,  23,  100,  110]	[121,  49,  48,  98,  96]
4243437243	Vici  Gaming	Team  Aster	24	22	True	[1,  7,  110,  49,  121]	[97,  27,  75,  44,  23]
4136357564	Team  Serenity	EHOME	17	11	True	[75,  77,  90,  17,  81]	[6,  107,  53,  21,  114]
4223428285	PSG.LGD	Evil  Geniuses	9	27	False	[12,  49,  75,  96,  33]	[9,  109,  5,  78,  2]
4141690556	The  Final  Tribe	Ødium	6	32	False	[80,  108,  42,  52,  86]	[7,  2,  111,  12,  25]
4159964863	KG.Luminous	Newbee.mgb	31	21	True	[45,  25,  88,  12,  112]	[109,  36,  74,  3,  100]
4143707842	Team.  Spirit	Alliance	36	38	False	[3,  6,  63,  19,  74]	[86,  113,  4,  78,  91]
4168300229	Clutch  Gamers	YOSHIMOTO.DETONATOR	37	46	False	[107,  72,  82,  91,  92]	[27,  10,  85,  6,  9]
4284671687	Vici  Gaming	Newbee.mgb	6	23	False	[44,  78,  90,  19,  87]	[100,  76,  9,  20,  66]
4262448841	Mineski	Newbee.mgb	31	35	True	[27,  8,  78,  103,  34]	[96,  52,  98,  121,  9]
4287485643	Newbee.mgb	Vici  Gaming	11	29	False	[51,  19,  44,  97,  31]	[41,  96,  98,  86,  64]
4287737548	Vici  Gaming	Newbee.mgb	27	12	True	[44,  103,  23,  97,  27]	[100,  94,  20,  29,  121]
4254924491	Infamous  Gaming	Playmakers	29	14	True	[44,  27,  86,  96,  92]	[111,  45,  113,  85,  109]
4268410574	CDEC  	KG.Luminous	40	15	True	[91,  76,  72,  19,  100]	[109,  16,  49,  31,  121]
4187592399	paiN  Gaming	Forward  Gaming	33	10	True	[63,  104,  78,  34,  84]	[110,  74,  2,  109,  3]
4240322257	INVICTUS  GAMING	KEEN  GAMING	27	10	True	[96,  91,  79,  72,  23]	[27,  77,  78,  65,  106]
4240488157	Mineski	Lotac	30	17	True	[26,  72,  91,  106,  69]	[100,  96,  30,  10,  23]
4199755489	Alter  Ego	Team  EVOS	43	14	True	[112,  74,  19,  104,  4]	[84,  50,  110,  109,  23]
4192167650	Team  Secret	Vici  Gaming	26	13	True	[83,  109,  9,  5,  96]	[12,  75,  19,  25,  112]
4136310501	Team  Serenity	EHOME	27	9	True	[3,  67,  45,  22,  21]	[106,  119,  97,  114,  85]
4161617637	iG.Vitality	Newbee.Young	16	3	True	[96,  52,  79,  41,  85]	[110,  74,  112,  65,  12]
4198031078	The  Final  Tribe	Vega  Squadron	32	43	False	[4,  96,  114,  65,  79]	[55,  8,  19,  2,  50]
4168605419	Lotac	Team  EVOS	36	14	True	[3,  52,  88,  70,  25]	[36,  85,  86,  67,  22]
4147496685	WU  TANG  	Team.  Spirit	64	77	False	[5,  7,  114,  19,  36]	[85,  12,  69,  119,  56]
4184958702	Forward  Gaming	Team  EVOS	41	25	True	[27,  56,  19,  49,  110]	[9,  84,  7,  20,  59]
4182687471	Mineski	Alliance	8	35	False	[85,  106,  46,  5,  33]	[83,  61,  9,  114,  107]
4166461168	TNC  Predator	INVICTUS  GAMING	35	16	True	[5,  88,  106,  36,  63]	[45,  9,  112,  109,  51]
4191479537	Team  Secret	Virtus.pro	25	16	True	[5,  40,  33,  63,  12]	[84,  61,  41,  78,  110]
4210794225	paiN  Gaming	J.Storm	23	10	True	[34,  7,  63,  92,  103]	[19,  109,  22,  84,  61]
4186488563	Vici  Gaming	Team  Aster	25	11	True	[10,  110,  2,  25,  83]	[9,  45,  84,  78,  109]
4258576111	Newbee	KEEN  GAMING	13	29	False	[85,  25,  86,  16,  93]	[79,  44,  87,  52,  96]
4214212341	Team  Secret	Vici  Gaming	34	39	True	[2,  101,  12,  7,  40]	[109,  97,  27,  19,  3]
4136677109	Team.  Spirit	Team  Empire	14	30	False	[3,  6,  83,  7,  17]	[9,  100,  112,  46,  19]
4210714357	J.Storm	paiN  Gaming	37	32	True	[112,  40,  19,  71,  109]	[95,  97,  78,  74,  3]
4236308211	KEEN  GAMING	Team  Aster	7	17	False	[110,  80,  78,  13,  26]	[16,  84,  49,  86,  15]
4145915632	Ødium	Team  Empire	19	45	False	[45,  2,  84,  41,  25]	[65,  100,  31,  1,  63]
4213069562	Alliance	Forward  Gaming	19	32	False	[83,  19,  48,  120,  112]	[33,  95,  96,  9,  85]
4192061179	Team.  Spirit	Unchained  Esports	38	15	True	[112,  109,  2,  88,  74]	[36,  19,  33,  45,  84]
4153560828	Nxl>	Team  EVOS	15	28	False	[84,  112,  107,  46,  9]	[36,  64,  88,  17,  59]
4159262459	UIMC  	Team  Empire	15	39	False	[90,  17,  96,  36,  112]	[9,  83,  3,  40,  59]
4259772158	Mineski	DeathBringer  Gaming	41	27	True	[86,  89,  23,  64,  16]	[103,  26,  41,  101,  52]
4142950136	Team  Serenity	Newbee	30	21	True	[72,  9,  91,  49,  3]	[10,  39,  53,  7,  33]
4245481211	The  Final  Tribe	Vega  Squadron	15	32	False	[8,  38,  82,  50,  71]	[16,  45,  12,  121,  85]
4137817859	BOOM  ID	Lotac	19	41	False	[75,  25,  97,  95,  86]	[5,  29,  51,  12,  74]
4171759364	Elements  Pro  Gaming	Team.  Spirit	20	39	False	[64,  77,  110,  83,  27]	[84,  6,  9,  119,  17]
4254424837	Team  Root	KEEN  GAMING	19	40	False	[29,  37,  49,  86,  109]	[15,  114,  31,  100,  80]
4254594822	The  Final  Tribe	Vega  Squadron	30	28	False	[23,  109,  16,  88,  90]	[65,  86,  1,  121,  85]
4137993993	Newbee	Royal  Never  Give  Up	18	7	True	[63,  73,  3,  103,  19]	[112,  13,  96,  5,  12]
4238753549	TNC  Predator	Mineski	17	6	True	[101,  91,  50,  72,  16]	[31,  109,  49,  86,  69]
4256392973	Infamous  Young	Infamous  Gaming	15	30	False	[112,  120,  121,  94,  96]	[41,  97,  91,  3,  25]
4244934415	Team  Aster	INVICTUS  GAMING	28	14	True	[16,  44,  94,  103,  75]	[45,  7,  79,  106,  109]
4160896782	paiN    X	Infamous  Gaming	20	20	True	[17,  63,  96,  91,  84]	[23,  114,  75,  45,  10]
4151162642	CDEC  	Aurora  Esports  club	23	19	True	[88,  46,  36,  109,  30]	[7,  19,  45,  3,  74]
4135911187	Infamous  Gaming	URSAL	39	16	True	[34,  114,  84,  70,  9]	[79,  12,  63,  83,  19]
4246593300	Team  Aster	EHOME	10	23	False	[96,  121,  59,  41,  64]	[44,  85,  27,  19,  23]
4175630100	Clutch  Gamers	Ark.Gaming	18	15	True	[84,  6,  36,  9,  92]	[96,  94,  19,  110,  79]
4143499030	Team  Empire	The  Final  Tribe	29	31	False	[2,  109,  110,  100,  63]	[12,  9,  17,  7,  112]
4167347991	Ninjas  in  Pyjamas	Virtus.pro	43	22	True	[84,  36,  50,  78,  9]	[3,  12,  23,  97,  25]
4231053079	Vici  Gaming	CDEC  	18	10	True	[93,  69,  45,  103,  86]	[104,  101,  48,  79,  23]
4166080281	Neon  Esports	EHOME	12	29	False	[85,  13,  78,  86,  109]	[95,  7,  36,  17,  110]
4239943448	paiN  Gaming	Playmakers	31	15	True	[112,  33,  89,  86,  78]	[75,  93,  27,  31,  97]
4252372761	Mineski	WarriorsGaming.Unity	46	44	True	[5,  12,  16,  103,  33]	[28,  109,  76,  96,  3]
4169690908	EHOME	TNC  Predator	43	21	True	[95,  103,  97,  104,  3]	[75,  7,  36,  9,  23]
4160939805	Pieski	Team.  Spirit	27	32	False	[31,  112,  56,  36,  25]	[2,  1,  84,  110,  22]
4217581342	J.Storm	Fnatic	41	35	False	[86,  9,  2,  84,  94]	[3,  113,  107,  19,  36]
4269614877	ALPHA  Red	BOOM  ID	17	35	False	[100,  50,  25,  28,  41]	[31,  16,  23,  8,  121]
4141707040	Team.  Spirit	Marlerino  eSports  	44	35	True	[68,  40,  9,  7,  113]	[36,  85,  17,  100,  109]
4183408415	compLexity  Gaming	Forward  Gaming	19	40	False	[110,  23,  33,  85,  4]	[27,  10,  2,  25,  112]
4253802275	Clutch  Gamers	WarriorsGaming.Unity	31	10	True	[31,  82,  77,  16,  50]	[79,  23,  96,  1,  3]
4199798564	Infamous  Gaming	compLexity  Gaming	34	30	True	[78,  107,  75,  19,  113]	[110,  23,  36,  66,  4]
4161740584	Team  Ever	Newbee.mgb	32	16	True	[12,  51,  79,  49,  9]	[19,  44,  45,  85,  52]
4156823337	Fnatic	Team  Secret	19	42	False	[5,  74,  88,  4,  36]	[2,  63,  10,  86,  23]
4153313065	Sterling  Global  Dragons	INVICTUS  GAMING	19	38	False	[6,  9,  85,  4,  20]	[7,  77,  75,  52,  120]
4242448173	Mineski	TNC  Predator	21	38	False	[26,  72,  91,  46,  60]	[31,  121,  15,  41,  16]
4137520941	Braxstone|	Infamous  Gaming	33	34	False	[33,  88,  63,  20,  12]	[56,  7,  45,  21,  109]
4147212079	Team  Serenity	KEEN  GAMING	33	47	False	[12,  21,  5,  19,  36]	[110,  46,  45,  49,  7]
4184676146	Virtus.pro	compLexity  Gaming	24	10	True	[2,  109,  23,  97,  110]	[84,  9,  6,  85,  74]
4217431858	Vici  Gaming	paiN    X	37	16	True	[10,  33,  65,  114,  78]	[17,  109,  108,  110,  50]
4148500274	CDEC  	Neon  Esports	31	47	False	[88,  34,  48,  45,  79]	[112,  109,  60,  86,  9]
4262328118	EHOME	CDEC  	26	15	True	[59,  26,  50,  78,  52]	[100,  25,  44,  85,  28]
4258146103	Newbee.mgb	DeathBringer  Gaming	30	19	True	[27,  49,  95,  96,  85]	[97,  103,  13,  109,  86]
4165209911	Rex  Regum  Qeon	BOOM  ID	38	35	True	[7,  109,  33,  75,  34]	[5,  25,  96,  12,  84]
4259303225	Virtus.pro	Natus  Vincere	25	33	False	[30,  10,  114,  96,  13]	[110,  81,  2,  46,  91]
4196357950	Natus  Vincere	Infamous  Gaming	28	13	True	[85,  70,  119,  2,  46]	[21,  19,  110,  61,  77]
4170159937	Clutch  Gamers	Admiral  Dota	34	32	True	[53,  12,  17,  112,  84]	[109,  52,  9,  50,  85]
4261191493	Team.  Spirit	Team  Empire	25	32	False	[75,  20,  28,  100,  114]	[96,  90,  45,  1,  78]
4149931846	Eclipse	TNC  Predator	14	27	False	[53,  63,  19,  83,  26]	[5,  91,  23,  38,  72]
4141363015	Team.  Spirit	Alliance	11	35	False	[75,  95,  65,  19,  36]	[68,  61,  9,  78,  7]
4240584517	Mineski	Lotac	29	12	True	[112,  10,  71,  13,  78]	[86,  97,  84,  93,  46]
4253146950	Ninjas  in  Pyjamas	The  Final  Tribe	35	21	True	[85,  44,  110,  16,  76]	[48,  78,  25,  100,  90]
4240308043	Tigers	Fnatic	22	45	False	[64,  44,  29,  121,  25]	[110,  22,  2,  80,  100]
4177436492	Neon  Esports	Clutch  Gamers	59	41	True	[110,  34,  69,  84,  9]	[85,  74,  10,  91,  96]
4168036173	Clutch  Gamers	Lotac	41	25	True	[53,  10,  19,  75,  36]	[5,  52,  88,  109,  25]
4154969935	Fnatic	Admiral  Dota	39	8	True	[68,  13,  91,  72,  96]	[36,  10,  51,  31,  20]
4158383955	Newbee.Young		38	45	False	[7,  75,  70,  36,  9]	[41,  45,  25,  110,  88]
4162187093	Natus  Vincere	Team  Lithium	21	42	False	[75,  59,  19,  86,  36]	[78,  56,  63,  7,  84]
4241842006	BOOM  ID	TNC  Predator	17	40	False	[78,  10,  60,  44,  86]	[31,  100,  23,  1,  84]
4212121431	Alliance	Virtus.pro	37	20	True	[5,  61,  114,  7,  110]	[75,  109,  17,  96,  63]
4244342616	Hippomaniacs	OG	23	26	False	[10,  85,  16,  19,  86]	[50,  41,  13,  97,  45]
4238249816	TNC  Predator	496  Gaming	32	40	False	[31,  112,  97,  114,  25]	[74,  101,  121,  96,  41]
4203650906	Tigers	Natus  Vincere	44	11	True	[5,  63,  120,  19,  82]	[107,  6,  33,  17,  50]
4260951901	PSG.LGD	Virtus.pro	22	2	True	[1,  23,  31,  121,  16]	[72,  71,  6,  50,  91]
4258008925	Underdogs	Kaipi	30	29	True	[90,  27,  97,  41,  45]	[50,  44,  100,  19,  9]
4271650657	CDEC  	Team  Root	31	15	True	[91,  43,  19,  72,  3]	[108,  31,  68,  86,  41]
4261111650	Natus  Vincere	Team  Liquid	9	28	False	[31,  109,  16,  23,  103]	[44,  55,  78,  91,  98]
4269672291	KEEN  GAMING	Team  Root	23	6	True	[41,  22,  38,  78,  79]	[55,  13,  31,  121,  109]
4198973282	IamPoint  Club	Newbee.Young	37	29	True	[84,  109,  79,  9,  70]	[110,  96,  83,  63,  73]
4184491877	Vici  Gaming	Evil  Geniuses	32	16	True	[48,  2,  20,  36,  110]	[52,  10,  84,  63,  70]
4239828839	Thunder  Predator	Infamous  Gaming	46	29	True	[100,  93,  110,  97,  65]	[19,  85,  86,  16,  89]
4234387309	EHOME	Vici  Gaming	18	36	False	[49,  86,  110,  52,  85]	[12,  97,  103,  106,  27]
4198201199	compLexity  Gaming	Royal  Never  Give  Up	37	13	True	[33,  23,  36,  13,  4]	[110,  19,  20,  25,  49]
4238368624	Mineski	Lotac	16	29	False	[31,  80,  73,  96,  13]	[121,  78,  3,  44,  49]
4232732529	PSG.LGD	INVICTUS  GAMING	31	25	True	[93,  80,  31,  86,  62]	[97,  8,  110,  23,  83]
4238495601	TNC  Predator	496  Gaming	31	10	True	[86,  100,  50,  46,  67]	[17,  2,  112,  63,  78]
4162371442	Pieski	Team.  Spirit	11	26	False	[75,  5,  12,  19,  25]	[83,  109,  78,  110,  60]
4143079280	Newbee	Team  Serenity	40	18	True	[9,  49,  3,  103,  41]	[31,  73,  75,  21,  19]
4185599861	Lotac	Fnatic	13	34	False	[86,  96,  79,  99,  9]	[112,  74,  7,  36,  61]
4234329976	Team  HighGround	Clutch  Gamers	26	9	True	[85,  72,  96,  86,  4]	[64,  106,  77,  103,  38]
4157941625	Vendetta	compLexity  Gaming	12	24	False	[109,  25,  2,  112,  100]	[3,  98,  92,  33,  6]
4245903227	Team  Secret	The  Final  Tribe	25	6	True	[31,  29,  93,  97,  23]	[80,  27,  15,  38,  112]
4148191102	Neon  Esports	TNC  Predator	26	40	False	[31,  106,  9,  7,  12]	[33,  112,  23,  5,  63]
4182939521	Team  Secret	Mineski	39	12	True	[19,  5,  10,  120,  98]	[85,  12,  91,  4,  96]
4262598532	PSG.LGD	Natus  Vincere	25	34	False	[1,  43,  103,  27,  55]	[88,  76,  111,  100,  109]
4179672965	Team.  Spirit	Elements  Pro  Gaming	31	14	True	[83,  63,  33,  110,  106]	[85,  12,  94,  19,  25]
4212924293	Forward  Gaming	Alliance	13	33	False	[25,  114,  84,  17,  85]	[110,  45,  10,  63,  2]
4148203400	KEEN  GAMING	DeathBringer  Gaming	21	49	False	[21,  23,  85,  67,  76]	[106,  110,  86,  92,  114]
4240748425	Team.  Spirit	NoPangolier	18	35	False	[71,  49,  55,  31,  35]	[111,  16,  59,  86,  44]
4212332430	Forward  Gaming	Virtus.pro	37	24	False	[27,  12,  78,  9,  85]	[50,  109,  74,  2,  101]
4189865872	Vici  Gaming	Virtus.pro	13	36	False	[12,  45,  112,  19,  3]	[50,  109,  17,  2,  110]
4238729108	Team.  Spirit	Hippomaniacs	34	11	True	[87,  48,  69,  86,  45]	[85,  34,  41,  59,  31]
4173760407	Wheel  Whreck  While  Whistling	compLexity  Gaming	13	46	False	[112,  106,  8,  33,  7]	[91,  74,  78,  3,  72]
4141862808	Marlerino  eSports  	Team.  Spirit	9	29	False	[97,  85,  119,  23,  8]	[66,  12,  104,  7,  22]
4273948575	Team  EVOS	HANS  PRO  GAMING  	32	22	True	[33,  85,  97,  44,  76]	[96,  101,  49,  109,  19]
4146878368	Team.  Spirit	The  Final  Tribe	8	20	False	[90,  42,  70,  7,  22]	[12,  65,  92,  85,  112]
4245215139	KEEN  GAMING	EHOME	6	26	False	[72,  49,  31,  91,  96]	[10,  85,  78,  86,  23]
4260966307	Gambit  Esports	Team  Empire	29	12	True	[50,  38,  49,  78,  92]	[16,  90,  25,  12,  121]
4183881637	YOSHIMOTO.DETONATOR	Clutch  Gamers	17	41	False	[9,  23,  64,  84,  25]	[110,  36,  56,  7,  22]
4238272422	Mineski	Lotac	31	16	True	[27,  89,  16,  101,  33]	[86,  69,  85,  114,  45]
4242327463	Virtus.pro	NoPangolier	14	28	False	[121,  67,  86,  97,  110]	[90,  2,  36,  103,  44]
4184670119	Team  EVOS	Team  Aster	14	38	False	[33,  64,  88,  12,  46]	[104,  49,  3,  21,  6]
4241549230	paiN  Gaming	Thunder  Predator	32	12	True	[16,  50,  44,  9,  88]	[86,  110,  81,  33,  106]
4262410159	Team  Secret	PSG.LGD	25	28	False	[3,  27,  74,  72,  91]	[10,  15,  103,  79,  96]
4172246961	Vendetta	Infamous  Gaming	43	19	True	[12,  22,  63,  110,  84]	[45,  88,  3,  109,  17]
4179546034	Elements  Pro  Gaming	Team.  Spirit	41	18	True	[111,  12,  59,  63,  7]	[84,  109,  9,  88,  22]
4263131060	Gambit  Esports	Team.  Spirit	27	22	True	[55,  97,  49,  3,  1]	[75,  109,  96,  100,  76]
4238696373	KG.Luminous	EHOME	20	18	False	[80,  41,  38,  112,  110]	[44,  57,  27,  31,  17]
4149649334	Vici  Gaming	DeathBringer  Gaming	30	21	True	[48,  88,  25,  78,  110]	[19,  45,  107,  95,  51]
4274773942	NoPangolier	Team.  Spirit	16	25	False	[90,  120,  20,  18,  109]	[86,  12,  78,  107,  59]
4278343608	EHOME	Team  Root	7	20	False	[95,  64,  78,  106,  79]	[41,  103,  45,  86,  63]
4159150008	HAPPY  GUYS	Team.  Spirit	23	41	False	[3,  19,  67,  103,  61]	[75,  109,  2,  112,  22]
4262021050	Mineski	Newbee.mgb	14	38	False	[90,  109,  100,  16,  106]	[27,  52,  44,  78,  96]
4205004728	Team  EVOS	Signify	31	27	True	[2,  110,  50,  12,  74]	[21,  42,  37,  13,  67]
4157102012	EHOME	Team  Waooo	33	37	False	[113,  103,  92,  50,  19]	[109,  33,  85,  112,  106]
4241891255	Team  Serenity	Newbee	9	29	False	[44,  7,  75,  17,  27]	[89,  46,  50,  100,  16]
4255510462	Royal  Never  Give  Up	EHOME	28	10	True	[103,  52,  9,  31,  41]	[34,  20,  38,  110,  114]
4239894459	Thunder  Predator	Infamous  Gaming	30	23	True	[100,  44,  112,  11,  97]	[25,  86,  31,  16,  89]
4260253632	YOSHIMOTO.DETONATOR	TNC  Predator	34	24	True	[31,  25,  16,  1,  55]	[87,  86,  59,  44,  28]
4179892163	Team  Invincible	Team.  Spirit	13	31	False	[31,  7,  36,  96,  1]	[111,  12,  33,  19,  4]
4234676164	CDEC  	KG.Luminous	29	14	True	[62,  39,  1,  27,  38]	[89,  49,  22,  64,  31]
4240494535	Unchained  Esports	Team  Empire	6	37	False	[21,  11,  49,  45,  66]	[69,  50,  86,  63,  23]
4241924040	Mineski	BOOM  ID	41	38	True	[3,  72,  74,  91,  78]	[50,  10,  16,  77,  86]
4269780936	Team  Root	KEEN  GAMING	45	27	True	[16,  45,  64,  91,  18]	[109,  31,  13,  53,  100]
4268550090	MEGA  AORUS	TNC  Predator	10	37	False	[77,  49,  96,  31,  50]	[121,  91,  98,  72,  16]
4260452298	TNC  Predator	Admiral  Dota	32	13	True	[31,  121,  76,  109,  96]	[72,  6,  38,  91,  85]
4203837386	Tigers	Natus  Vincere	6	30	False	[25,  106,  84,  112,  63]	[66,  72,  2,  19,  46]
4269907913	iG.Vitality	Team  Root	2	24	False	[52,  29,  109,  121,  85]	[55,  94,  31,  71,  41]
4257089486	Capcorn	Team  EVOS	27	38	False	[1,  23,  53,  101,  78]	[38,  85,  121,  10,  46]
4239069132	Team  Aster	Newbee	5	18	False	[69,  107,  85,  76,  44]	[80,  40,  53,  100,  29]
4287918035	EHOME	Vici  Gaming	6	26	False	[15,  27,  96,  104,  85]	[72,  76,  87,  78,  91]
4168286166	INVICTUS  GAMING	EHOME	20	42	False	[36,  100,  112,  9,  41]	[34,  52,  57,  7,  79]
4236650456	Newbee	PSG.LGD	13	30	False	[72,  49,  86,  91,  38]	[44,  15,  27,  121,  16]
4173449178	Team  Empire	Team  Lithium	39	51	False	[36,  86,  19,  8,  84]	[96,  74,  63,  7,  5]
4240547803	Team.  Spirit	The  Final  Tribe	39	27	True	[71,  95,  55,  110,  23]	[8,  69,  36,  78,  111]
4148592604	Team  Empire	Alliance	10	26	False	[63,  65,  75,  1,  19]	[3,  9,  8,  20,  107]
4164464605	EHOME	INVICTUS  GAMING	27	28	False	[67,  74,  70,  97,  112]	[45,  52,  86,  109,  7]
4145813470	Alliance	Espada	46	20	True	[112,  9,  106,  114,  66]	[5,  19,  10,  23,  119]
4148068319	EHOME	MAX.S	35	25	True	[86,  7,  12,  61,  50]	[63,  2,  3,  114,  45]
4267800544	Team  Empire  Hope	Team.  Spirit	36	27	True	[3,  100,  108,  1,  23]	[16,  77,  50,  13,  76]
4256499675	Infamous  Gaming	WP  Gaming	33	8	True	[72,  3,  91,  29,  9]	[74,  121,  38,  100,  8]
